,User,Movie,Actual Rating,Predicted Rating
8837,604,324,2,5
8838,471,77,1,1
8839,157,1015,3,4
8840,471,927,4,1
8841,298,76,3,5
8842,656,150,4,5
8843,372,570,1,5
8844,39,320,4,2
8845,542,238,2,4
8846,652,966,2,2
8847,674,305,5,1
8848,561,401,5,3
8849,657,771,3,2
8850,660,675,4,3
8851,404,1043,4,5
8852,290,68,5,3
8853,71,221,1,2
8854,638,304,1,3
8855,415,462,4,4
8856,42,293,5,4
8857,193,506,4,2
8858,404,11,5,3
8859,439,349,5,5
8860,654,935,3,1
8861,568,472,4,5
8862,388,153,3,4
8863,493,293,4,2
8864,665,244,3,1
8865,560,701,3,5
8866,183,0,4,1
8867,653,49,5,4
8868,293,1010,2,2
8869,141,424,4,1
8870,486,95,5,2
8871,335,1182,1,3
8872,523,1151,3,5
8873,206,68,4,4
8874,81,473,3,3
8875,547,1013,4,1
8876,591,1513,5,2
8877,622,647,5,3
8878,98,146,5,1
8879,685,179,5,4
8880,404,100,1,4
8881,89,217,5,2
8882,542,7,4,3
8883,197,433,3,5
8884,497,513,4,4
8885,581,267,4,5
8886,505,91,3,3
8887,681,540,3,3
8888,681,121,3,3
8889,13,922,5,2
8890,144,342,5,4
8891,631,185,5,2
8892,327,1106,3,5
8893,706,715,2,2
8894,158,475,5,2
8895,649,142,5,2
8896,523,71,4,5
8897,22,143,3,3
8898,434,2,3,2
8899,503,650,4,3
8900,12,572,3,5
8901,529,581,4,3
8902,233,415,4,1
8903,540,1184,2,4
8904,371,442,4,5
8905,425,49,4,5
8906,324,31,3,1
8907,266,154,3,1
8908,473,167,3,2
8909,589,13,5,2
8910,664,14,4,4
8911,531,635,5,1
8912,206,181,3,4
8913,384,45,5,5
8914,670,627,3,3
8915,623,875,3,2
8916,681,1219,4,1
8917,664,171,4,5
8918,351,38,5,5
8919,391,270,1,4
8920,456,64,5,4
8921,15,475,3,4
8922,618,1015,4,4
8923,532,190,4,3
8924,710,420,4,2
8925,617,672,3,5
8926,416,105,2,3
8927,602,228,4,1
8928,158,275,5,1
8929,496,730,3,3
8930,428,699,3,1
8931,664,507,2,4
8932,397,46,3,2
8933,108,80,2,4
8934,453,236,4,4
8935,307,202,5,5
8936,505,67,4,3
8937,634,300,3,1
8938,653,293,3,2
8939,232,497,5,3
8940,649,3,3,2
8941,654,866,4,1
8942,498,294,2,4
8943,654,116,2,1
8944,681,96,4,1
8945,462,1196,4,4
8946,441,26,2,4
8947,305,282,3,3
8948,592,68,5,3
8949,247,249,3,3
8950,27,184,5,3
8951,647,67,1,4
8952,626,257,4,1
8953,479,212,5,3
8954,641,194,3,3
8955,624,190,3,1
8956,360,450,3,3
8957,607,422,4,1
8958,591,1096,4,1
8959,337,524,4,1
8960,415,26,4,2
8961,457,525,5,2
8962,317,178,4,1
8963,706,865,2,5
8964,693,418,4,4
8965,59,203,4,2
8966,489,92,4,4
8967,451,946,5,1
8968,188,177,5,5
8969,505,172,4,2
8970,660,356,4,1
8971,205,336,2,2
8972,81,366,4,2
8973,398,450,3,3
8974,560,46,4,1
8975,331,741,5,2
8976,569,689,3,2
8977,471,575,5,5
8978,617,214,4,5
8979,434,28,3,4
8980,647,194,5,2
8981,591,921,3,3
8982,473,44,5,1
8983,617,1031,2,3
8984,528,270,4,2
8985,263,6,5,2
8986,685,356,5,2
8987,233,300,3,2
8988,654,270,3,4
8989,486,229,5,2
8990,711,746,3,5
8991,189,325,4,2
8992,397,494,4,1
8993,703,603,5,4
8994,654,1066,2,3
8995,526,497,4,3
8996,654,571,2,4
8997,641,698,5,1
8998,188,933,2,1
8999,458,331,3,2
9000,319,88,4,4
9001,533,0,5,5
9002,547,1277,4,3
9003,647,289,3,4
9004,647,826,3,2
9005,151,172,5,2
9006,393,256,4,1
9007,654,1196,3,4
9008,504,0,3,4
9009,209,754,3,2
9010,536,320,3,5
9011,302,745,4,1
9012,513,312,5,5
9013,625,288,1,5
9014,699,143,4,4
9015,416,1039,2,4
9016,531,553,4,3
9017,452,76,3,2
9018,247,179,3,4
9019,649,366,2,2
9020,353,732,3,5
9021,576,672,3,3
9022,12,452,2,3
9023,478,269,4,2
9024,641,248,5,2
9025,384,172,4,2
9026,654,1251,3,5
9027,642,76,3,5
9028,665,517,4,3
9029,392,131,2,3
9030,560,129,4,5
9031,700,315,5,1
9032,626,183,4,3
9033,370,68,5,1
9034,91,381,4,2
9035,665,185,2,3
9036,621,165,5,4
9037,310,754,4,4
9038,287,173,4,5
9039,607,968,5,3
9040,270,130,4,4
9041,428,1217,3,4
9042,587,71,4,3
9043,63,649,3,2
9044,496,27,3,1
9045,652,21,5,3
9046,191,24,4,4
9047,435,584,3,3
9048,328,294,4,5
9049,353,59,5,4
9050,436,285,2,5
9051,362,68,3,1
9052,621,736,5,2
9053,189,507,3,3
9054,568,224,3,3
9055,360,217,3,1
9056,605,55,5,2
9057,681,1427,3,4
9058,23,78,4,1
9059,560,318,2,1
9060,157,407,5,4
9061,404,1404,1,2
9062,384,1251,5,2
9063,621,557,2,1
9064,681,68,4,3
9065,20,563,3,4
9066,498,299,4,1
9067,664,426,5,1
9068,542,96,3,1
9069,587,398,3,2
9070,665,24,3,1
9071,304,432,2,1
9072,9,68,4,3
9073,602,1239,5,1
9074,564,712,5,2
9075,166,654,4,5
9076,658,401,3,2
9077,615,1312,4,2
9078,5,78,3,5
9079,544,78,4,4
9080,388,201,5,2
9081,436,1097,3,4
9082,448,741,3,5
9083,86,801,4,3
9084,379,203,2,4
9085,522,115,5,3
9086,471,68,5,5
9087,641,234,2,5
9088,560,222,4,3
9089,245,549,3,3
9090,590,99,5,4
9091,108,544,2,5
9092,505,659,3,4
9093,398,1539,3,3
9094,659,1077,2,5
9095,180,1094,1,3
9096,496,193,3,2
9097,715,90,5,4
9098,609,698,2,5
9099,670,1221,3,5
9100,238,920,5,5
9101,409,310,3,1
9102,697,49,5,2
9103,411,80,2,2
9104,371,445,4,3
9105,248,257,5,4
9106,659,49,4,4
9107,15,944,4,2
9108,275,551,3,4
9109,312,418,3,1
9110,600,1134,2,4
9111,129,37,4,4
9112,592,158,4,4
9113,494,659,3,2
9114,698,1059,3,4
9115,641,411,2,5
9116,11,173,5,2
9117,312,660,4,3
9118,312,101,3,1
9119,103,14,5,2
9120,229,131,5,5
9121,478,1006,4,5
9122,681,398,4,2
9123,531,28,3,2
9124,669,227,5,2
9125,416,201,4,2
9126,312,501,3,2
9127,68,288,4,3
9128,654,1102,3,5
9129,718,672,3,2
9130,298,726,4,1
9131,42,7,4,2
9132,665,466,4,1
9133,343,693,5,1
9134,532,791,3,1
9135,560,429,3,4
9136,82,318,1,4
9137,623,287,4,1
9138,296,199,3,1
9139,449,1270,2,5
9140,654,290,3,2
9141,682,312,2,1
9142,100,124,4,3
9143,0,56,5,1
9144,597,897,4,1
9145,213,190,4,2
9146,428,536,4,1
9147,647,923,1,1
9148,641,70,5,4
9149,704,195,4,5
9150,589,281,2,4
9151,206,241,4,2
9152,513,300,4,1
9153,621,684,2,5
9154,720,86,3,5
9155,444,1096,1,4
9156,523,708,5,1
9157,62,812,5,1
9158,0,49,5,3
9159,268,447,2,5
9160,492,259,1,3
9161,639,381,4,3
9162,310,55,5,4
9163,268,132,3,1
9164,404,858,1,3
9165,144,180,5,3
9166,607,15,2,1
9167,713,281,4,3
9168,544,742,3,4
9169,560,567,3,5
9170,173,370,5,1
9171,495,1285,2,3
9172,447,270,4,2
9173,542,213,3,4
9174,502,450,4,1
9175,266,1335,1,2
9176,641,958,5,4
9177,494,90,2,2
9178,173,243,4,4
9179,551,239,2,5
9180,718,658,4,5
9181,10,41,3,5
9182,531,505,5,4
9183,536,287,2,1
9184,453,1202,2,2
9185,410,434,3,1
9186,283,332,3,3
9187,473,526,5,4
9188,69,142,5,4
9189,473,229,3,2
9190,695,1175,4,5
9191,698,15,3,1
9192,654,182,4,4
9193,91,267,4,4
9194,158,627,3,1
9195,421,128,4,3
9196,654,1107,3,2
9197,706,165,3,1
9198,715,142,5,1
9199,143,750,4,5
9200,715,117,2,2
9201,1,283,4,4
9202,274,471,3,4
9203,636,49,4,1
9204,290,128,5,5
9205,659,403,2,1
9206,587,132,5,5
9207,270,181,3,2
9208,454,16,3,3
9209,687,681,5,4
9210,653,110,4,5
9211,307,1044,4,4
9212,716,747,3,1
9213,658,519,3,4
9214,633,281,4,3
9215,665,4,2,4
9216,503,392,3,3
9217,12,156,3,5
9218,654,24,3,5
9219,654,1127,3,4
9220,238,170,5,5
9221,658,384,5,3
9222,537,422,4,1
9223,307,941,3,3
9224,485,13,5,1
9225,406,187,3,1
9226,600,762,5,3
9227,425,647,3,2
9228,456,782,3,1
9229,617,968,3,1
9230,681,741,3,5
9231,633,273,3,5
9232,360,165,4,4
9233,255,987,4,3
9234,523,303,4,4
9235,353,527,5,5
9236,302,490,4,1
9237,392,923,4,5
9238,621,156,4,5
9239,6,401,5,1
9240,566,602,5,2
9241,377,774,3,2
9242,711,1118,4,3
9243,398,67,3,5
9244,564,969,4,5
9245,61,401,3,5
9246,266,126,5,5
9247,566,429,4,1
9248,532,14,4,3
9249,43,221,4,1
9250,629,410,4,2
9251,590,126,4,2
9252,406,225,3,5
9253,63,234,4,3
9254,536,291,2,4
9255,692,22,4,5
9256,621,407,5,3
9257,544,490,3,5
9258,216,585,2,5
9259,660,500,4,1
9260,69,87,4,5
9261,193,673,2,2
9262,193,156,4,5
9263,364,475,4,2
9264,372,576,1,2
9265,649,193,4,5
9266,675,353,4,3
9267,564,165,4,1
9268,497,805,3,5
9269,683,933,3,3
9270,471,312,5,4
9271,621,495,4,3
9272,356,472,3,4
9273,649,968,3,4
9274,536,740,2,3
9275,641,28,5,1
9276,647,1091,1,5
9277,708,21,5,2
9278,142,1037,3,5
9279,556,326,3,2
9280,6,544,2,4
9281,536,518,3,4
9282,86,71,3,3
9283,163,404,5,4
9284,150,81,3,5
9285,487,95,3,2
9286,12,788,5,5
9287,639,125,4,5
9288,659,131,3,2
9289,664,368,4,1
9290,572,143,4,1
9291,568,235,4,3
9292,641,596,4,2
9293,665,514,5,3
9294,559,136,4,2
9295,455,426,4,2
9296,718,290,3,2
9297,642,68,3,5
9298,654,128,3,3
9299,578,64,3,4
9300,23,11,5,1
9301,706,1175,2,5
9302,726,677,3,1
9303,448,336,4,2
9304,222,242,3,2
9305,496,65,3,4
9306,496,224,3,1
9307,714,755,2,1
9308,416,233,4,1
9309,17,222,5,5
9310,652,764,1,1
9311,544,745,4,5
9312,268,648,2,3
9313,378,745,3,4
9314,726,116,3,3
9315,649,647,3,3
9316,323,410,5,1
9317,681,650,4,1
9318,563,471,4,1
9319,428,140,3,4
9320,697,209,5,5
9321,631,356,4,1
9322,536,46,4,3
9323,693,49,5,2
9324,618,117,5,2
9325,658,698,3,2
9326,386,741,2,1
9327,523,639,1,1
9328,641,390,4,1
9329,135,126,5,5
9330,392,376,3,4
9331,658,761,3,5
9332,141,6,4,4
9333,605,747,3,2
9334,404,1106,1,1
9335,710,228,3,2
9336,415,706,4,4
9337,500,839,4,3
9338,485,1085,3,2
9339,302,955,4,2
9340,158,404,5,5
9341,703,303,2,1
9342,715,601,5,5
9343,449,196,5,4
9344,415,814,4,1
9345,594,410,3,4
9346,478,186,4,2
9347,693,199,4,1
9348,113,473,5,1
9349,114,316,5,2
9350,479,461,4,5
9351,646,249,3,1
9352,675,687,1,3
9353,337,487,5,5
9354,723,341,3,2
9355,326,98,4,1
9356,726,124,4,5
9357,233,172,3,3
9358,592,845,2,1
9359,273,257,5,1
9360,698,748,3,4
9361,560,276,3,5
9362,556,333,4,1
9363,721,123,4,5
9364,512,249,3,2
9365,654,37,2,5
9366,590,486,4,2
9367,610,332,4,5
9368,620,332,4,3
9369,541,12,4,1
9370,649,678,3,4
9371,415,989,2,5
9372,613,1133,2,3
9373,656,0,3,1
9374,457,207,4,1
9375,96,99,2,3
9376,404,1571,1,1
9377,180,291,1,4
9378,268,121,1,3
9379,267,256,4,5
9380,657,717,3,3
9381,271,653,5,5
9382,293,251,4,2
9383,642,93,4,4
9384,326,310,3,1
9385,681,28,2,4
9386,726,932,1,5
9387,702,292,4,2
9388,270,72,2,4
9389,353,517,3,1
9390,547,590,3,4
9391,636,404,1,2
9392,416,1085,4,5
9393,609,270,1,5
9394,48,76,1,2
9395,307,505,4,1
9396,344,292,4,1
9397,605,190,5,5
9398,304,0,5,1
9399,716,292,5,3
9400,715,502,3,2
9401,268,508,4,2
9402,584,170,3,3
9403,489,474,4,4
9404,242,279,1,5
9405,467,24,5,5
9406,313,64,4,4
9407,492,187,5,2
9408,718,125,2,2
9409,698,111,3,5
9410,40,1038,3,2
9411,698,234,3,3
9412,664,126,4,5
9413,233,55,3,5
9414,576,216,5,3
9415,620,70,3,2
9416,706,495,3,5
9417,497,155,5,1
9418,467,149,5,3
9419,654,609,4,1
9420,455,267,5,2
9421,75,5,5,2
9422,503,960,4,5
9423,89,659,4,3
9424,685,587,4,1
9425,479,704,4,3
9426,76,0,5,2
9427,654,1628,3,1
9428,735,180,2,1
9429,485,1170,3,3
9430,261,277,3,2
9431,503,87,3,2
9432,175,288,3,2
9433,587,845,4,5
9434,146,749,5,4
9435,687,677,5,5
9436,523,117,4,3
9437,451,72,3,2
9438,81,472,2,3
9439,649,1125,4,4
9440,373,234,3,5
9441,658,142,5,2
9442,307,587,5,2
9443,326,662,4,2
9444,108,160,3,5
9445,140,99,4,4
9446,704,171,3,2
9447,222,534,3,1
9448,193,28,2,2
9449,344,302,4,5
9450,42,417,4,2
9451,729,297,4,2
9452,235,96,5,1
9453,547,1088,2,4
9454,290,1208,1,2
9455,278,925,4,4
9456,124,7,4,1
9457,109,325,4,4
9458,706,169,5,1
9459,424,194,4,5
9460,453,525,4,4
9461,172,333,4,3
9462,649,197,4,4
9463,273,596,3,4
9464,715,162,4,2
9465,451,862,5,4
9466,552,135,4,1
9467,404,850,1,5
9468,652,63,4,4
9469,588,271,5,1
9470,300,67,4,1
9471,377,754,3,4
9472,444,236,2,5
9473,576,7,4,3
9474,285,197,4,3
9475,520,1013,3,3
9476,610,343,5,1
9477,415,793,5,3
9478,63,30,4,2
9479,553,221,4,1
9480,659,558,2,4
9481,603,163,4,5
9482,536,86,3,4
9483,696,1058,2,2
9484,621,88,5,1
9485,526,168,4,1
9486,507,153,5,4
9487,408,22,4,1
9488,233,43,3,4
9489,6,634,3,5
9490,289,190,3,3
9491,333,709,3,3
9492,477,567,5,1
9493,414,431,4,4
9494,536,403,3,5
9495,578,81,3,3
9496,233,171,3,4
9497,550,23,5,3
9498,58,735,5,5
9499,650,267,2,2
9500,279,70,4,5
9501,501,349,3,3
9502,342,6,5,1
9503,456,409,4,2
9504,141,258,3,5
9505,496,203,3,4
9506,466,326,4,5
9507,404,437,1,2
9508,275,121,3,5
9509,714,424,4,1
9510,346,741,5,3
9511,587,872,3,1
9512,715,470,2,5
9513,706,485,3,2
9514,704,384,4,3
9515,535,81,4,1
9516,312,201,5,1
9517,244,299,4,2
9518,296,534,3,1
9519,267,222,3,5
9520,542,581,3,5
9521,551,1047,3,5
9522,234,922,4,3
9523,520,6,3,2
9524,393,27,4,4
9525,493,64,5,3
9526,362,209,4,2
9527,404,1146,2,2
9528,42,68,4,1
9529,267,859,1,1
9530,462,247,3,2
9531,503,489,4,4
9532,199,201,5,1
9533,737,366,3,4
9534,206,1434,2,2
9535,249,11,5,1
9536,600,672,1,5
9537,269,1072,5,1
9538,122,63,3,4
9539,505,1135,3,5
9540,704,150,3,3
9541,449,605,5,1
9542,644,517,5,3
9543,187,677,3,1
9544,586,689,3,2
9545,685,133,5,4
9546,312,62,4,2
9547,58,457,4,2
9548,528,269,4,5
9549,392,21,4,1
9550,252,1403,3,2
9551,384,1109,2,3
9552,587,432,5,4
9553,550,1418,1,4
9554,542,55,5,5
9555,697,750,3,1
9556,462,1243,1,2
9557,519,285,5,2
9558,297,207,5,4
9559,506,332,4,2
9560,42,698,4,2
9561,605,70,5,3
9562,457,133,5,1
9563,492,683,4,4
9564,304,683,3,1
9565,82,258,2,3
9566,458,1114,3,2
9567,362,207,4,1
9568,733,418,4,2
9569,91,574,2,2
9570,81,1077,3,3
9571,682,305,3,4
9572,503,1083,4,4
9573,709,299,3,1
9574,643,292,4,1
9575,526,181,5,2
9576,468,581,5,4
9577,746,227,4,4
9578,6,433,4,2
9579,58,320,4,1
9580,392,1050,3,4
9581,543,322,2,3
9582,58,773,2,4
9583,315,530,5,5
9584,428,69,4,1
9585,376,193,5,3
9586,747,153,3,4
9587,320,181,3,4
9588,602,1482,5,1
9589,675,168,5,3
9590,629,894,4,4
9591,717,299,5,2
9592,120,410,1,3
9593,654,699,3,2
9594,576,190,4,2
9595,734,257,4,5
9596,384,651,5,1
9597,487,513,2,1
9598,415,1468,3,1
9599,746,24,3,4
9600,714,216,2,3
9601,747,527,3,4
9602,620,52,4,4
9603,716,321,5,3
9604,94,215,5,5
9605,310,498,4,1
9606,653,12,1,1
9607,706,798,4,4
9608,200,435,3,4
9609,664,116,4,1
9610,654,1643,1,3
9611,681,736,3,4
9612,523,404,2,5
9613,404,793,5,2
9614,654,432,2,2
9615,356,759,3,1
9616,572,9,4,2
9617,730,196,5,4
9618,507,228,2,1
9619,610,750,4,3
9620,454,269,4,1
9621,375,300,3,3
9622,84,245,4,1
9623,576,146,4,1
9624,324,204,4,5
9625,428,653,4,3
9626,206,545,3,2
9627,652,519,3,3
9628,748,662,4,4
9629,736,185,5,2
9630,649,741,3,5
9631,513,581,4,5
9632,710,195,5,5
9633,422,298,3,2
9634,560,979,3,4
9635,133,300,2,3
9636,698,299,3,2
9637,197,130,3,2
9638,654,902,3,1
9639,664,844,4,3
9640,285,741,5,3
9641,342,80,5,1
9642,698,478,3,1
9643,685,326,5,1
9644,738,68,5,4
9645,513,402,3,4
9646,383,301,5,1
9647,746,107,4,5
9648,652,87,3,2
9649,742,272,3,1
9650,663,478,5,2
9651,534,961,4,2
9652,647,172,5,2
9653,587,1052,3,4
9654,455,473,5,1
9655,737,150,4,4
9656,392,77,2,4
9657,185,37,5,2
9658,623,1047,4,4
9659,564,638,5,2
9660,333,90,4,1
9661,550,848,5,5
9662,585,1041,4,3
9663,542,156,3,3
9664,547,1015,4,5
9665,740,94,2,2
9666,307,791,3,2
9667,454,6,4,1
9668,529,63,5,1
9669,631,734,4,2
9670,478,110,4,2
9671,654,238,2,2
9672,250,59,4,4
9673,344,460,3,4
9674,404,440,1,2
9675,718,280,3,4
9676,193,1409,2,1
9677,647,142,4,5
9678,746,22,5,3
9679,7,95,3,1
9680,392,64,2,2
9681,592,660,2,1
9682,456,947,1,4
9683,457,643,4,1
9684,4,446,3,5
9685,587,68,2,2
9686,279,102,3,2
9687,324,131,3,3
9688,101,545,3,1
9689,536,468,3,5
9690,663,777,3,3
9691,536,444,3,2
9692,737,198,4,1
9693,653,115,4,3
9694,641,578,4,1
9695,576,727,3,1
9696,542,271,3,1
9697,647,66,4,1
9698,737,95,5,2
9699,428,65,2,4
9700,412,935,4,3
9701,716,149,4,5
9702,464,180,3,1
9703,536,704,3,3
9704,748,141,4,4
9705,647,405,3,2
9706,656,474,4,4
9707,691,99,4,2
9708,623,1094,2,2
9709,404,1547,1,4
9710,732,675,4,1
9711,4,227,5,5
9712,654,353,2,5
9713,717,239,1,2
9714,103,123,2,5
9715,331,322,5,2
9716,386,677,3,3
9717,716,293,3,1
9718,453,693,2,4
9719,617,624,4,3
9720,308,257,5,3
9721,729,331,3,4
9722,683,238,4,5
9723,93,120,2,1
9724,748,251,3,2
9725,653,215,4,1
9726,237,537,4,5
9727,451,517,5,4
9728,704,63,5,5
9729,397,603,5,3
9730,710,738,3,4
9731,531,226,4,3
9732,496,324,2,1
9733,398,202,4,4
9734,664,392,3,1
9735,614,177,5,4
9736,675,143,4,5
9737,536,23,1,5
9738,270,473,3,4
9739,746,47,5,1
9740,468,510,5,2
9741,454,708,3,2
9742,259,257,3,3
9743,706,734,4,2
9744,478,509,4,1
9745,755,366,4,3
9746,593,49,3,2
9747,750,300,5,5
9748,416,450,4,4
9749,626,190,4,2
9750,273,199,4,4
9751,531,134,3,5
9752,41,238,5,4
9753,565,574,1,1
9754,550,116,5,2
9755,610,285,5,2
9756,398,226,2,5
9757,369,30,3,5
9758,336,227,5,4
9759,231,47,5,4
9760,503,446,4,3
9761,638,1194,2,1
9762,654,646,3,5
9763,312,614,4,5
9764,756,195,4,3
9765,240,267,4,5
9766,605,175,5,4
9767,471,1073,5,3
9768,63,152,3,2
9769,555,11,5,1
9770,575,318,3,4
9771,542,160,4,3
9772,176,59,4,5
9773,681,8,3,2
9774,452,163,3,3
9775,431,248,5,3
9776,585,451,3,3
9777,297,87,5,2
9778,692,1144,2,5
9779,140,716,4,4
9780,61,126,4,5
9781,434,747,4,4
9782,706,370,3,1
9783,285,933,3,3
9784,6,604,4,2
9785,456,175,5,4
9786,458,259,2,5
9787,317,195,3,5
9788,681,446,2,2
9789,755,526,3,1
9790,536,663,3,4
9791,306,482,5,3
9792,471,894,4,5
9793,151,120,5,4
9794,654,293,3,3
9795,709,263,2,5
9796,456,184,5,2
9797,368,357,3,1
9798,218,630,5,2
9799,530,285,5,1
9800,594,823,3,1
9801,746,1374,4,4
9802,655,302,4,5
9803,664,248,5,1
9804,310,943,4,5
9805,626,596,3,2
9806,520,654,4,1
9807,186,461,5,1
9808,384,1007,4,2
9809,562,180,4,2
9810,665,683,4,1
9811,101,72,3,5
9812,587,637,4,5
9813,473,43,3,3
9814,751,285,1,4
9815,290,245,5,5
9816,650,285,4,4
9817,373,1217,2,1
9818,48,84,3,2
9819,609,116,4,1
9820,654,1601,3,5
9821,398,331,3,5
9822,654,345,4,2
9823,536,669,2,3
9824,57,366,5,4
9825,87,879,3,3
9826,311,426,5,1
9827,746,115,4,4
9828,594,180,5,5
9829,404,1296,1,4
9830,404,172,5,3
9831,42,366,4,5
9832,732,1008,2,4
9833,649,62,2,2
9834,180,1116,2,3
9835,748,150,5,5
9836,477,0,4,1
9837,392,134,1,3
9838,406,392,2,3
9839,587,958,5,4
9840,62,283,3,5
9841,558,392,2,1
9842,434,1060,3,2
9843,700,314,5,5
9844,682,186,5,1
9845,620,390,3,1
9846,457,116,4,1
9847,642,731,3,5
9848,523,208,4,1
9849,639,84,5,1
9850,293,1253,3,4
9851,516,104,1,3
9852,88,1118,3,5
9853,693,97,5,2
9854,428,492,4,1
9855,139,244,3,2
9856,12,634,1,1
9857,598,887,5,2
9858,351,85,4,4
9859,641,81,5,4
9860,531,267,4,1
9861,457,57,5,2
9862,681,2,3,3
9863,643,1619,4,5
9864,447,300,1,5
9865,494,160,4,4
9866,697,274,4,3
9867,704,299,5,2
9868,404,1498,1,2
9869,415,499,5,4
9870,261,89,4,4
9871,653,123,4,4
9872,478,687,1,4
9873,654,1060,2,5
9874,302,245,5,5
9875,695,311,4,1
9876,353,519,3,1
9877,755,98,3,4
9878,236,186,3,5
9879,71,49,2,3
9880,692,299,2,2
9881,647,70,3,1
9882,654,18,2,1
9883,328,332,4,5
9884,341,420,3,5
9885,662,320,5,1
9886,639,341,5,5
9887,295,1006,4,5
9888,488,287,4,2
9889,454,240,4,5
9890,328,285,4,1
9891,497,136,3,4
9892,371,55,4,2
9893,591,852,5,1
9894,404,1194,1,2
9895,313,789,4,2
9896,177,167,4,5
9897,384,726,1,2
9898,302,131,5,2
9899,471,1001,4,2
9900,663,707,4,1
9901,536,49,4,1
9902,748,553,3,2
9903,415,98,4,4
9904,304,286,3,3
9905,64,654,4,5
9906,434,80,3,5
9907,267,654,4,3
9908,477,1220,2,4
9909,517,411,1,3
9910,617,496,2,2
9911,259,332,4,5
9912,654,309,3,1
9913,707,933,4,3
9914,408,497,4,1
9915,523,1123,3,4
9916,441,293,2,4
9917,528,681,4,2
9918,539,249,4,1
9919,424,187,3,5
9920,50,171,5,1
9921,565,510,4,3
9922,11,97,5,5
9923,689,78,4,1
9924,647,429,5,4
9925,523,123,5,5
9926,763,85,3,2
9927,544,81,4,2
9928,499,447,3,4
9929,99,293,4,1
9930,147,134,5,2
9931,547,281,4,1
9932,61,12,4,1
9933,364,325,2,5
9934,720,49,5,2
9935,522,581,4,4
9936,536,974,3,3
9937,0,105,4,2
9938,653,173,5,1
9939,59,1124,4,1
9940,537,11,4,5
9941,531,823,4,2
9942,542,179,4,1
9943,375,287,3,5
9944,714,425,5,3
9945,753,936,4,3
9946,523,611,3,2
9947,127,65,3,3
9948,526,527,3,4
9949,457,285,4,3
9950,496,69,4,2
9951,683,401,3,5
9952,236,497,4,2
9953,664,1224,2,3
9954,605,90,5,3
9955,621,63,5,5
9956,436,513,4,3
9957,353,486,3,2
9958,330,1198,1,1
9959,494,264,5,5
9960,536,384,2,2
9961,81,132,4,3
9962,87,897,4,1
9963,604,275,4,2
9964,343,94,4,1
9965,730,182,1,4
9966,489,301,4,2
9967,265,244,1,1
9968,703,49,5,1
9969,628,171,5,3
9970,503,195,4,1
9971,497,434,3,3
9972,652,312,4,2
9973,757,430,3,2
9974,384,519,3,5
9975,82,299,3,2
9976,652,196,3,3
9977,456,449,4,3
9978,658,195,4,5
9979,658,793,3,1
9980,453,14,2,2
9981,714,11,4,2
9982,380,275,3,3
9983,174,49,5,2
9984,681,807,4,5
9985,195,410,4,1
9986,668,426,4,2
9987,0,114,5,2
9988,235,426,5,1
9989,553,150,4,3
9990,620,583,5,5
9991,307,133,5,2
9992,713,476,2,2
9993,623,590,3,1
9994,654,123,3,2
9995,494,522,5,2
9996,715,490,4,2
9997,620,122,4,3
9998,339,583,3,3
9999,560,789,1,3
10000,607,426,4,3
10001,452,253,2,3
10002,618,187,4,5
10003,269,250,5,2
10004,746,172,3,4
10005,550,226,5,2
10006,576,738,3,4
10007,733,173,4,3
10008,465,326,3,4
10009,133,301,2,1
10010,642,422,4,4
10011,55,384,4,4
10012,439,299,3,1
10013,359,660,5,4
10014,404,563,1,2
10015,711,109,5,1
10016,489,116,1,3
10017,175,507,3,3
10018,112,244,3,2
10019,748,10,5,3
10020,83,285,5,3
10021,488,303,3,2
10022,553,217,4,4
10023,486,30,5,3
10024,587,644,5,1
10025,575,14,4,4
10026,730,486,4,3
10027,62,286,3,1
10028,470,931,5,1
10029,620,384,5,1
10030,392,50,4,4
10031,29,320,4,3
10032,319,175,4,3
10033,294,793,4,2
10034,384,528,4,4
10035,449,1027,4,4
10036,434,560,2,5
10037,605,68,4,1
10038,196,553,4,3
10039,671,755,2,1
10040,254,334,4,5
10041,746,179,5,5
10042,585,152,2,1
10043,711,775,4,5
10044,368,345,4,1
10045,732,1141,4,4
10046,145,271,5,1
10047,434,567,2,1
10048,660,195,3,2
10049,215,21,5,2
10050,278,777,4,1
10051,388,648,4,4
10052,535,739,4,3
10053,560,745,3,1
10054,639,301,5,3
10055,30,270,4,1
10056,393,796,3,2
10057,773,1418,1,4
10058,520,392,3,1
10059,750,471,2,4
10060,462,309,3,2
10061,710,777,4,2
10062,404,565,1,1
10063,704,553,2,2
10064,692,422,3,4
10065,681,40,3,3
10066,750,417,5,5
10067,711,731,5,2
10068,693,640,4,3
10069,663,602,5,3
10070,760,288,2,4
10071,17,701,3,3
10072,320,530,4,1
10073,39,241,4,2
10074,776,285,2,2
10075,428,49,5,1
10076,304,190,3,5
10077,600,86,4,2
10078,401,18,4,4
10079,629,271,5,3
10080,397,588,3,4
10081,679,1088,2,3
10082,270,503,3,1
10083,711,419,3,1
10084,541,863,3,3
10085,744,518,5,1
10086,312,156,3,4
10087,550,734,5,1
10088,444,207,2,4
10089,758,1015,5,5
10090,214,691,3,3
10091,689,87,4,2
10092,434,639,4,1
10093,404,217,5,3
10094,166,672,4,4
10095,523,510,5,1
10096,730,392,5,2
